姓名,屆數,捐贈者/支出對象,交易日期,收支科目,身份證/統一編,收入金額,地址,填答數,其他
李建昌,8,鼎慎投資股份有限公司,100/11/14,營利事業捐贈收入,53018654,200000,台北市敦化南,6,
李建昌,8,聖陸營造工程（股）公司,100/12/22,營利事業捐贈收入,23024428,200000,台北市內湖區,8,
李建昌,8,名豐建設股份有限公司,100/09/30,營利事業捐贈收入,27990526,200000,台北市大安區,7,交易日期：100/09/30=6 =1;地址：臺北市大安區=5 台北市大安區=1
李建昌,8,總酆工程股份有限公司,100/09/28,營利事業捐贈收入,27587243,100000,新北市樹林區,7,身份證/統一編：27587243=7 =1;交易日期：100/09/28=5 =1
李建昌,8,萬通船務代理股份有限公司,100/12/29,營利事業捐贈收入,70376155,100000,台北市中山區,7,
李建昌,8,康證資產管理股份有限公司,100/10/18,營利事業捐贈收入,80522023,100000,台北市信義區,8,地址：臺北市信義區=6 台北市信義區=1
李建昌,8,南宜股份有限公司,100/12/11,營利事業捐贈收入,97240603,100000,新北市新莊區,7,
李建昌,8,長虹建設股份有限公司,101/01/10,營利事業捐贈收入,04633597,100000,台北市中正區,7,地址：臺北市中正區=5 台北市中正區=1
李建昌,8,金磚動力行銷股份有限公司,101/01/11,營利事業捐贈收入,25100836,100000,台北市信義區,7,交易日期：101/01/11=8 =1
李建昌,8,世樺國際聯運有限公司,100/12/19,營利事業捐贈收入,22721354,100000,台北市中山區,6,身份證/統一編：22721354=6 =1;地址：臺北市中山區=7 台北市中山區=1
李建昌,8,創奇企業有限公司,101/01/10,營利事業捐贈收入,12380151,60000,新北市新莊區,9,
李建昌,8,成功營建股份有限公司,100/09/28,營利事業捐贈收入,02355689,40000,台北市文山區,8,地址：臺北市文山區=7 =1
李建昌,8,錢宏洋建築師事務所,100/09/28,營利事業捐贈收入,00979610,20000,台北市信義區,8,地址：臺北市信義區=7 台北市信義區=1
李建昌,8,順品企業有限公司,100/12/08,營利事業捐贈收入,42037612,20000,宜蘭縣羅東鎮,8,
李建昌,8,協記加油站,101/01/11,營利事業捐贈收入,23147934,20000,台北市內湖區,7,
李建昌,8,佳契國際股份有限公司,100/12/26,營利事業捐贈收入,97124442,20000,台北市內湖區,6,地址：臺北市內湖區=5 台北市內湖區=1
李建昌,8,保證責任臺北市地下街場地利用合作社,100/08/15,營利事業捐贈收入,17611429,16000,台北市中正區,8,交易日期：100/08/15=6 =1
李建昌,8,聯遠實業有限公司,100/11/20,營利事業捐贈收入,25110686,10000,台北市中山區,8,
李建昌,8,建忠實業有限公司,101/01/13,營利事業捐贈收入,00853773,10000,基隆市七堵區,6,捐贈者/支出對象：建忠實業有限公司=8 =1
李建昌,8,藏月商行,100/10/31,營利事業捐贈收入,25568874,5000,台北市大安區,6,
李慶華,8,德勤投資股份有限公司,100/11/04,營利事業捐贈收入,23116897,1000000,台北市敦化南,9,
李慶華,8,遠東建築經理股份有限公司,100/11/04,營利事業捐贈收入,96928479,1000000,台北市敦化南,8,地址：台北市敦化南=8 臺北市敦化南=1
李慶華,8,裕朋實業股份有限公司,100/12/08,營利事業捐贈收入,86522936,1000000,台北市大安區,8,
李慶華,8,德茂昌投資股份有限公司,100/07/05,營利事業捐贈收入,28207024,1000000,台北市萬華區,3,
李慶華,8,永達保險經紀人股份有限公司,100/12/23,營利事業捐贈收入,12684149,500000,台北市中山區,7,
李慶華,8,計然股份有限公司,100/09/01,營利事業捐贈收入,97434571,300000,台北市中正區,8,
李慶華,8,計然股份有限公司,100/09/01,營利事業捐贈收入,97434571,300000,台北市中正區,8,收入金額：300000=6 3=1
李慶華,8,尚鏵股份有限公司,100/09/01,營利事業捐贈收入,14034494,300000,台北市中正區,6,
李慶華,8,中工管理顧問有限公司,100/12/15,營利事業捐贈收入,16798312,300000,台北市松山區,7,
李慶華,8,尚鏵股份有限公司,100/09/01,營利事業捐贈收入,14034494,300000,台北市中正區,3,
李慶華,8,尚鏵股份有限公司,100/09/01,營利事業捐贈收入,14034494,300000,台北市中正區,3,
李慶華,8,天欣投資股份有限公司,101/01/01,營利事業捐贈收入,80153288,250000,台北市中正區,8,
李慶華,8,大未來開發股份有限公司,100/11/22,營利事業捐贈收入,29079595,200000,台北市松山區,7,地址：臺北市松山區=6 台北市松山區=2
李慶華,8,撈救王國際有限公司,100/12/12,營利事業捐贈收入,29150891,100000,新北市貢寮區,8,
李慶華,8,豪景大酒店(股)公司,100/12/30,營利事業捐贈收入,03134643,100000,台北市萬華區,7,捐贈者/支出對象：豪景大酒店(股)公司=6 豪景大酒店有限公司=1
李慶華,8,庫裕營造有限公司,100/12/14,營利事業捐贈收入,16116040,100000,高雄市鼓山區,7,
李慶華,8,生生投資股份有限公司,100/12/19,營利事業捐贈收入,16591255,100000,台北市長安東,8,
李慶華,8,弘堃工程股份有限公司,100/12/20,營利事業捐贈收入,23324924,100000,台北市中山區,8,
李慶華,8,大智國際人力仲介有限公司,101/01/10,營利事業捐贈收入,84133594,100000,台北市中山區,8,地址：臺北市中山區=6 台北市中山區=2
李慶華,8,上展金屬工業股份有限公司,100/12/20,營利事業捐贈收入,22361371,100000,桃園縣龜山鄉,8,身份證/統一編：22361371=5 =1 22361771=1
李慶華,8,三明瓦斯配管工程有限公司,100/12/20,營利事業捐贈收入,23670092,100000,高雄市楠梓區,7,
李慶華,8,一綱企業有限公司,100/12/12,營利事業捐贈收入,86155397,100000,桃園縣桃園市,9,地址：桃園縣桃園市=6 =1
李慶華,8,群豪工程有限公司,100/12/22,營利事業捐贈收入,28893255,30000,新北市萬里區,6,
李昆澤,8,遠銀國際租賃股份有限公司,100/11/29,營利事業捐贈收入,16740311,500000,台北市南京東,2,
李昆澤,8,鼎宇建設股份有限公司,100/11/16,營利事業捐贈收入,86442286,300000,高雄市民權二,8,
李昆澤,8,中印煤炭股份有限公司,101/01/05,營利事業捐贈收入,23638951,300000,台北市南京東,7,
李昆澤,8,中化興實業股份有限公司,100/12/27,營利事業捐贈收入,89598234,300000,台北市東興路,8,
李昆澤,8,慈陽金屬工業股份有限公司,100/12/01,營利事業捐贈收入,88656170,300000,高雄市永安區,3,
李昆澤,8,明申工程有限公司,100/11/08,營利事業捐贈收入,16104121,200000,高雄市新興區,6,
李昆澤,8,金攀工程股份有限公司,100/12/13,營利事業捐贈收入,22143045,200000,高雄市大社區,6,
李昆澤,8,睿笙科技有限公司,100/11/15,營利事業捐贈收入,16807142,100000,高雄市左營區,7,
李昆澤,8,逢甲加油站有限公司,100/09/14,營利事業捐贈收入,89808267,100000,台中市西屯區,8,地址：臺中市西屯區=6 台中市西屯區=2
李昆澤,8,珈鼎股份有限公司,100/11/15,營利事業捐贈收入,97421647,100000,高雄市新興區,7,
李昆澤,8,協勝發鋼鐵廠股份有限公司,100/09/19,營利事業捐贈收入,79254702,100000,高雄市鹽埕區,7,身份證/統一編：79254702=7 =1
李昆澤,8,協勝發鋼鐵廠股份有限公司,100/09/21,營利事業捐贈收入,79254702,100000,高雄市鹽埕區,8,
李昆澤,8,協勝發鋼鐵廠股份有限公司,100/09/15,營利事業捐贈收入,79254702,100000,高雄市鹽埕區,8,
李昆澤,8,永記造漆工業股份有限公司,100/09/20,營利事業捐贈收入,75137605,100000,高雄市小港區,7,
李昆澤,8,興富發建設股份有限公司,100/12/14,營利事業捐贈收入,12305479,100000,台北市敦化南,7,地址：台北市敦化南=5 臺北市敦化南=2
李昆澤,8,奧立德實業有限公司,100/12/13,營利事業捐贈收入,53045370,100000,台中市沙鹿區,8,
李昆澤,8,舜勳建設有限公司,100/12/30,營利事業捐贈收入,12890302,100000,台南市北區大,8,地址：臺南市北區大=6 台南市北區大=2
李昆澤,8,舜勳建設有限公司,100/12/28,營利事業捐贈收入,12890302,100000,台南市北區大,10,
李昆澤,8,金萬輝企業股份有限公司,100/12/19,營利事業捐贈收入,96992984,100000,高雄市新興區,7,
李昆澤,8,東峰鐵工廠股份有限公司,100/12/31,營利事業捐贈收入,75251984,100000,高雄市前鎮區,7,捐贈者/支出對象：東峰鐵工廠股份有限公司=7 7590=1
李昆澤,8,東峰鐵工廠股份有限公司,100/12/29,營利事業捐贈收入,75251984,100000,高雄市前鎮區,8,
李昆澤,8,東峰鐵工廠股份有限公司,100/12/27,營利事業捐贈收入,75251984,100000,高雄市前鎮區,8,
李昆澤,8,東峰鐵工廠股份有限公司,100/12/24,營利事業捐贈收入,75251984,100000,高雄市前鎮區,6,
李昆澤,8,東峰鐵工廠股份有限公司,100/12/21,營利事業捐贈收入,75251984,100000,高雄市前鎮區,6,捐贈者/支出對象：東峰鐵工廠股份有限公司=7 東風鐵工廠股份有限公司=1
李昆澤,8,蘇益田建築師事務所,100/12/07,營利事業捐贈收入,99185155,100000,高雄市三民區,2,
李昆澤,8,德耀建設企業有限公司,100/12/06,營利事業捐贈收入,13163245,100000,高雄市前鎮區,2,
李昆澤,8,柏文健康事業股份有限公司,100/11/20,營利事業捐贈收入,27693238,100000,高雄市左營區,3,
李昆澤,8,合運船務代理股份有限公司,100/11/28,營利事業捐贈收入,28304308,100000,高雄市左營區,2,
李昆澤,8,和築建設股份有限公司,100/09/21,營利事業捐贈收入,27671282,90000,新北市五股區,9,
李昆澤,8,維露實業有限公司,100/12/15,營利事業捐贈收入,86920358,50000,高雄市鳥松區,7,
李昆澤,8,奧迪南部汽車股份有限公司,100/12/30,營利事業捐贈收入,29012292,50000,高雄市左營區,8,
李昆澤,8,金萬輝企業股份有限公司,100/12/22,營利事業捐贈收入,96992984,50000,高雄市新興區,8,捐贈者/支出對象：金萬輝企業股份有限公司=7 =1
李昆澤,8,正宇鍛造工程有限公司,101/01/09,營利事業捐贈收入,13191002,50000,高雄市小港區,7,
李昆澤,8,遠見營造有限公司,100/12/07,營利事業捐贈收入,86897841,50000,高雄市前金區,2,
李昆澤,8,京城建設股份有限公司,100/12/07,營利事業捐贈收入,06667446,50000,高雄市苓雅區,2,
李昆澤,8,元利水電工程股份有限公司,100/11/20,營利事業捐贈收入,04308451,50000,台北市北投區,2,
李昆澤,8,東日實業股份有限公司,100/10/03,營利事業捐贈收入,23251491,30000,高雄市岡山區,10,
李昆澤,8,順升昌企業股份有限公司,100/12/14,營利事業捐贈收入,84431670,30000,高雄市大社區,6,
李昆澤,8,創新營造有限公司,100/07/28,營利事業捐贈收入,16116013,20000,高雄市三民區,8,捐贈者/支出對象：創新營造有限公司=5 =1
李昆澤,8,泰新系統科技股份有限公司,100/09/21,營利事業捐贈收入,23100500,20000,台中市南屯區,8,
李昆澤,8,宗泰科技工程股份有限公司,100/09/21,營利事業捐贈收入,16105445,20000,高雄市二聖一,8,收入金額：20000=7 =1
李昆澤,8,達餘工業股份有限公司,100/12/01,營利事業捐贈收入,79850568,20000,高雄市鹽埕區,2,
李昆澤,8,余洲企業有限公司,100/11/20,營利事業捐贈收入,86058120,20000,高雄市仁武區,2,
李昆澤,8,永冠成工程有限公司,100/11/20,營利事業捐贈收入,84723085,20000,新北市新店區,2,
李昆澤,8,德一物業管理顧問有限公司,100/09/15,營利事業捐贈收入,53246968,10000,高雄市三民區,7,
李昆澤,8,裕元堂生藥科技有限公司,100/09/15,營利事業捐贈收入,80371144,10000,高雄市三民區,7,身份證/統一編：80371144=6 =1
李昆澤,8,華肝基因股份有限公司,100/09/15,營利事業捐贈收入,12656690,10000,高雄市復興四,7,
李昆澤,8,宏奕消防工程顧問事業有限公司,100/09/15,營利事業捐贈收入,16103093,10000,高雄市苓雅區,8,地址：高雄市苓雅區=5 =1
李昆澤,8,克烜企業有限公司,100/09/16,營利事業捐贈收入,84341636,10000,高雄市新興區,7,
李昆澤,8,同豐營造工程股份有限公司,100/12/09,營利事業捐贈收入,23895803,10000,台北市內湖區,7,
李昆澤,8,同豐營造工程股份有限公司,100/12/09,營利事業捐贈收入,23895803,10000,台北市內湖區,7,
李昆澤,8,泰安電機廠股份有限公司,100/11/20,營利事業捐贈收入,22839868,10000,高雄市仁武區,3,
李昆澤,8,良源霖工程有限公司,100/11/20,營利事業捐贈收入,80373810,10000,高雄市左營區,2,
李昆澤,8,永盈全工程行,100/12/06,營利事業捐贈收入,19221003,10000,高雄市左營區,2,
李昆澤,8,中一行實業股份有限公司,100/11/27,營利事業捐贈收入,75059642,10000,高雄市大寮區,2,
李昆澤,8,歐貿電業有限公司,100/11/20,營利事業捐贈收入,28296428,5000,高雄市前鎮區,3,
李昆澤,8,增合有限公司,100/11/20,營利事業捐贈收入,29020271,5000,高雄市鼓山區,2,
李昆澤,8,漢倚電通股份有限公司,100/11/20,營利事業捐贈收入,13156357,5000,高雄市左營區,2,
李昆澤,8,映宏機電行,100/11/20,營利事業捐贈收入,13646453,5000,高雄市苓雅區,2,
李進勇,8,興富發建設股份有限公司,101/01/12,營利事業捐贈收入,12305479,500000,台北市大安區,9,
李進勇,8,裕民貿易股份有限公司,100/12/06,營利事業捐贈收入,03453809,500000,台北市大安區,7,
李進勇,8,長春人造樹脂廠股份有限公司,101/01/12,營利事業捐贈收入,11384708,500000,台北市中山區,6,
李進勇,8,長春人造樹脂廠股份有限公司,101/01/11,營利事業捐贈收入,11384708,500000,台北市中山區,8,捐贈者/支出對象：長春人造樹脂廠股份有限公司=6 長春人造樹脂股份有限公司=2
李進勇,8,隆昌企業股份有限公司,100/12/14,營利事業捐贈收入,03408404,300000,台北市中山區,8,
李進勇,8,良衛環保工程股份有限公司,100/11/10,營利事業捐贈收入,97396680,200000,桃園縣龜山鄉,8,
李進勇,8,元翎精密工業股份有限公司,100/11/21,營利事業捐贈收入,23019109,200000,雲林縣虎尾鎮,10,
李進勇,8,泰豐貿易股份有限公司,100/12/09,營利事業捐贈收入,11586900,100000,台北市大安區,8,
李進勇,8,大屯有線電視股份有限公司,100/12/15,營利事業捐贈收入,97174358,60000,台中市大里區,8,
李進勇,8,嘉楠食品工業股份有限公司,100/12/27,營利事業捐贈收入,80057721,50000,雲林縣元長鄉,7,
李進勇,8,台億食品股份有限公司,100/12/27,營利事業捐贈收入,16851574,50000,雲林縣元長鄉,8,
李進勇,8,大雅國際股份有限公司,101/01/12,營利事業捐贈收入,23466872,50000,台北市信義區,10,
李進勇,8,金協利有限公司,100/11/05,營利事業捐贈收入,05638824,50000,台北市中正區,2,
李進勇,8,和榮意食品有限公司,101/01/11,營利事業捐贈收入,70506805,22248,雲林縣元長鄉,7,
李進勇,8,櫻花企業社,100/12/31,營利事業捐贈收入,18352575,20000,雲林縣斗南鎮,7,
李進勇,8,風華旅館股份有限公司,100/12/27,營利事業捐贈收入,27625990,20000,雲林縣虎尾鎮,8,
李進勇,8,新雲林之聲廣播電台股份有限公司,101/01/10,營利事業捐贈收入,89571523,10000,雲林縣斗南鎮,7,
李進勇,8,首都營造有限公司,100/12/06,營利事業捐贈收入,16908583,10000,雲林縣口湖鄉,9,
李進勇,8,金集發實業有限公司,100/12/06,營利事業捐贈收入,97339491,10000,雲林縣北港鎮,7,
李進勇,8,士元營造股份有限公司,100/12/06,營利事業捐贈收入,16920101,10000,雲林縣水林鄉,8,
李進勇,8,阜東工程有限公司,100/12/09,營利事業捐贈收入,89854986,2000,雲林縣台西鄉,8,
李順涼,8,友秀實業股份有限公司,100/11/22,營利事業捐贈收入,23365733,150000,台中市大里區,8,捐贈者/支出對象：友秀實業股份有限公司=5 友秀實驗股份有限公司=2
